Timestamp,SSID_1,Signal_1,Rate_1,SSID_2,Signal_2,Rate_2,SSID_3,Signal_3,Rate_3,Additional_Data
1731767119124,ESP32_Hotspot,-53.0,8,ESP32_Hp_2,-71.0,-13,ESP32_Hp_3,-1.0,65,a11
1731767119624,ESP32_Hotspot,-53.0,0,ESP32_Hp_2,-71.0,0,ESP32_Hp_3,-1.0,0,a11
1731767120129,ESP32_Hotspot,-53.0,0,ESP32_Hp_2,-71.0,0,ESP32_Hp_3,-1.0,0,a11
1731767120630,ESP32_Hotspot,-53.0,0,ESP32_Hp_2,-71.0,0,ESP32_Hp_3,-1.0,0,a11
1731767121131,ESP32_Hotspot,-53.0,0,ESP32_Hp_2,-71.0,0,ESP32_Hp_3,-1.0,0,a11
1731767121702,ESP32_Hotspot,-53.5,-1,ESP32_Hp_2,-55.0,16,ESP32_Hp_3,-32.0,0,a11
1731767122210,ESP32_Hotspot,-53.75,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-47.5,0,a11
1731767122625,ESP32_Hotspot,-53.875,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-55.25,0,a11
1731767123124,ESP32_Hotspot,-53.9375,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-59.125,0,a11
1731767123629,ESP32_Hotspot,-53.96875,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-61.0625,0,a11
1731767124133,ESP32_Hotspot,-53.984375,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.03125,0,a11
1731767124641,ESP32_Hotspot,-53.992188,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.515625,0,a11
1731767125143,ESP32_Hotspot,-53.996094,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.757812,0,a11
1731767125648,ESP32_Hotspot,-53.998047,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.878906,0,a11
1731767126138,ESP32_Hotspot,-53.999023,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.939453,0,a11
1731767126644,ESP32_Hotspot,-53.99951,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.969727,0,a11
1731767127146,ESP32_Hotspot,-53.999756,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.984863,0,a11
1731767127641,ESP32_Hotspot,-53.999878,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.99243,0,a11
1731767128135,ESP32_Hotspot,-53.99994,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.996216,0,a11
1731767128636,ESP32_Hotspot,-53.99997,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.998108,0,a11
1731767129139,ESP32_Hotspot,-53.999985,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.999054,0,a11
1731767129642,ESP32_Hotspot,-53.999992,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.999527,0,a11
1731767130139,ESP32_Hotspot,-53.999996,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.999763,0,a11
1731767130644,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.99988,0,a11
1731767131137,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.99994,0,a11
1731767131636,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.99997,0,a11
1731767132143,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.999985,0,a11
1731767132648,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.999992,0,a11
1731767133148,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.999996,0,a11
1731767133648,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767134144,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767134650,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767135148,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767135669,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767136171,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767136669,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767137173,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767137648,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767138142,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767138652,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767139154,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767139656,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767140150,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767140664,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767141159,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767141668,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767142156,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767142651,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767143174,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767143681,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767144161,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767144661,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767145157,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767145658,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767146157,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767146658,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767147166,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767147657,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767148157,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767148660,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767149162,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767149669,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767150156,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767150655,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767151158,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767151655,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767152171,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767152660,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767153160,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767153661,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767154164,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767154665,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767155164,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767155657,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767156169,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767156669,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767157161,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767157661,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767158161,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767158687,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767159180,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767159663,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767160162,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767161264,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767161764,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767161779,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767162183,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767162664,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767163163,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767163663,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767164167,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767164671,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767165167,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767165664,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767166171,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767166671,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767167167,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767167667,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767168167,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767168666,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767169166,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a11
1731767177324,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767177820,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767178319,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767178813,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767179316,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767179816,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767180316,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767180819,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767181326,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767181822,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767182319,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767182817,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767183322,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767183819,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767184343,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767184836,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767185326,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767185827,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767186320,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767186820,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767187326,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767187839,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767188324,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767188845,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767189345,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767189822,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767190327,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767190825,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767191324,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767191825,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767192324,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767192823,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767193323,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767193822,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767194322,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767194823,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767195323,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767195856,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767196369,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767196842,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767197341,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767197825,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767198323,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767198826,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767199327,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767199825,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767200325,ESP32_Hotspot,-54.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-63.0,0,a12
1731767201025,ESP32_Hotspot,-1.0,53,ESP32_Hp_2,-1.0,54,ESP32_Hp_3,-1.0,62,a12
1731767201656,ESP32_Hotspot,-1.0,0,ESP32_Hp_2,-1.0,0,ESP32_Hp_3,-1.0,0,a12
1731767202125,ESP32_Hotspot,-1.0,0,ESP32_Hp_2,-1.0,0,ESP32_Hp_3,-1.0,0,a12
1731767202384,ESP32_Hotspot,-1.0,0,ESP32_Hp_2,-1.0,0,ESP32_Hp_3,-1.0,0,a12
1731767202886,ESP32_Hotspot,-1.0,0,ESP32_Hp_2,-1.0,0,ESP32_Hp_3,-1.0,0,a12
1731767203828,ESP32_Hotspot,-31.0,0,ESP32_Hp_2,-34.5,0,ESP32_Hp_3,-33.0,0,a12
1731767204110,ESP32_Hotspot,-46.0,0,ESP32_Hp_2,-51.25,0,ESP32_Hp_3,-49.0,0,a12
1731767258927,ESP32_Hotspot,-24.5,0,ESP32_Hp_2,-30.0,0,ESP32_Hp_3,-33.0,0,a11
1731767259415,ESP32_Hotspot,-36.75,0,ESP32_Hp_2,-45.0,0,ESP32_Hp_3,-49.5,0,a11
1731767259926,ESP32_Hotspot,-40.0,9,ESP32_Hp_2,-50.0,5,ESP32_Hp_3,-55.75,4,a11
1731767260430,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-52.5,0,ESP32_Hp_3,-58.875,0,a11
1731767260924,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-53.75,0,ESP32_Hp_3,-60.4375,0,a11
1731767261430,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-54.375,0,ESP32_Hp_3,-61.21875,0,a11
1731767261918,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-54.6875,0,ESP32_Hp_3,-61.609375,0,a11
1731767262430,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-54.84375,0,ESP32_Hp_3,-61.804688,0,a11
1731767262943,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-54.921875,0,ESP32_Hp_3,-61.902344,0,a11
1731767263435,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-54.960938,0,ESP32_Hp_3,-61.95117,0,a11
1731767263921,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-54.98047,0,ESP32_Hp_3,-61.975586,0,a11
1731767264422,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-54.990234,0,ESP32_Hp_3,-61.987793,0,a11
1731767264918,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-54.995117,0,ESP32_Hp_3,-61.993896,0,a11
1731767265418,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-54.99756,0,ESP32_Hp_3,-61.99695,0,a11
1731767265923,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-54.99878,0,ESP32_Hp_3,-61.998474,0,a11
1731767266436,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-54.99939,0,ESP32_Hp_3,-61.999237,0,a11
1731767266937,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-54.999695,0,ESP32_Hp_3,-61.99962,0,a11
1731767267435,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-54.999847,0,ESP32_Hp_3,-61.99981,0,a11
1731767267936,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-54.999924,0,ESP32_Hp_3,-61.999905,0,a11
1731767268438,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-54.99996,0,ESP32_Hp_3,-61.999954,0,a11
1731767268947,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-54.99998,0,ESP32_Hp_3,-61.999977,0,a11
1731767269440,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-54.999992,0,ESP32_Hp_3,-61.99999,0,a11
1731767269941,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-54.999996,0,ESP32_Hp_3,-61.999992,0,a11
1731767270442,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-61.999996,0,a11
1731767270938,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.0,0,a11
1731767271425,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.0,0,a11
1731767271937,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.0,0,a11
1731767272433,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.0,0,a11
1731767272939,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.0,0,a11
1731767273444,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.0,0,a11
1731767273939,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.0,0,a11
1731767274438,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.0,0,a11
1731767274933,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.0,0,a11
1731767275444,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.0,0,a11
1731767275938,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.0,0,a11
1731767276442,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.0,0,a11
1731767276936,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.0,0,a11
1731767277441,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.0,0,a11
1731767277938,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.0,0,a11
1731767278444,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.0,0,a11
1731767278941,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.0,0,a11
1731767279451,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.0,0,ESP32_Hp_3,-62.0,0,a11
1731767279948,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.5,-1,ESP32_Hp_3,-63.0,-2,a11
1731767280450,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.75,0,ESP32_Hp_3,-63.5,0,a11
1731767280945,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.875,0,ESP32_Hp_3,-63.75,0,a11
1731767281454,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.9375,0,ESP32_Hp_3,-63.875,0,a11
1731767281955,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.96875,0,ESP32_Hp_3,-63.9375,0,a11
1731767282461,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.984375,0,ESP32_Hp_3,-63.96875,0,a11
1731767282965,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.992188,0,ESP32_Hp_3,-63.984375,0,a11
1731767283454,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.996094,0,ESP32_Hp_3,-63.992188,0,a11
1731767283956,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.998047,0,ESP32_Hp_3,-63.996094,0,a11
1731767284459,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.999023,0,ESP32_Hp_3,-63.998047,0,a11
1731767284961,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.99951,0,ESP32_Hp_3,-63.999023,0,a11
1731767285456,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.999756,0,ESP32_Hp_3,-63.99951,0,a11
1731767285958,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.999878,0,ESP32_Hp_3,-63.999756,0,a11
1731767286458,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.99994,0,ESP32_Hp_3,-63.999878,0,a11
1731767286963,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.99997,0,ESP32_Hp_3,-63.99994,0,a11
1731767287464,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.999985,0,ESP32_Hp_3,-63.99997,0,a11
1731767287961,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.999992,0,ESP32_Hp_3,-63.999985,0,a11
1731767288463,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-55.999996,0,ESP32_Hp_3,-63.999992,0,a11
1731767288965,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-56.0,0,ESP32_Hp_3,-63.999996,0,a11
1731767289454,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-56.0,0,ESP32_Hp_3,-64.0,0,a11
1731767289964,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-56.0,0,ESP32_Hp_3,-64.0,0,a11
1731767290466,ESP32_Hotspot,-40.0,0,ESP32_Hp_2,-56.0,0,ESP32_Hp_3,-64.0,0,a11
